,Date,ID,URL,Username,Source,Location,text,Num_Of_Likes,Num_Of_Retwwet
236,2023-01-02 16:27:02+00:00,1.60995E+18,https://twitter.com/TeeBlue__/status/1609949396858462208,TeeBlue__,Twitter for iPhone,,I read all the bad reviews about your airline🤦‍♀️🤦‍♀️ Return Roseline Afije’s bag. Don’t try us you will see craze 😡😡 https://t.co/8M05zn98Xd,2,0
237,2023-01-02 16:00:01+00:00,1.60994E+18,https://twitter.com/SKYTRACSystems/status/1609942597744709632,SKYTRACSystems,HubSpot,social@skytrac.ca,"Momentum for GADSS is building with airlines and regulatory bodies around the world seeking to comply. Review the latest updates on GADSS in this article by Avionics International which features SKYTRAC's ADT-5000 and ARTEX ELT 5000 (DT). 

Learn more → https://t.co/C2QBknuCno",0,0
238,2023-01-02 15:47:17+00:00,1.60994E+18,https://twitter.com/SouthwestAir/status/1609939392344522752,SouthwestAir,Khoros CX,"Dallas, Texas","@rawpht Sorry we missed your message, Leyva. Our Stations are inundated with baggage to reunite with their owners. While they are working as hard and efficiently as possible to complete this process, feel free to DM your confirmation # so we can review an",0,0
239,2023-01-02 15:20:56+00:00,1.60993E+18,https://twitter.com/FrontierCare/status/1609932764131872773,FrontierCare,Qualtrics Social Connect,"Denver, Colorado","@cliffmi16772384 Hello, so sorry for the delayed response. Upon review, you were last asked to confirm some information via PM and there was never a response sent. I apologize for the inconvenience this has caused you. -Jessica",0,0
240,2023-01-02 14:59:33+00:00,1.60993E+18,https://twitter.com/united/status/1609927382307336192,united,Khoros CX,,"@AnikaDenton We're sorry to hear this. In case you decide to, please review our Damaged Baggage Guide here: https://t.co/OUmfzgfbjx ^VK",0,0
241,2023-01-02 14:58:32+00:00,1.60993E+18,https://twitter.com/JpgpicsCom/status/1609927125519454209,JpgpicsCom,dlvr.it,,AirTags catch United Airlines in lie about missing luggage: A woman used multiple locations of AirTags she planted in her luggage before traveling to catch United Airlines lying about the security of her bags.Valerie Szybala has taken… https://t.co/VeLU56rD4L #news #reviews #art,0,0
242,2023-01-02 14:49:43+00:00,1.60992E+18,https://twitter.com/casscocopops/status/1609924905256079360,casscocopops,Twitter for iPhone,london,I am super disappointed that after submitting a complaint for review by @qatarairways over 3 weeks ago I STILL have not received any response from the airline. This is NOT the customer service I was expecting I’m very disappointed,0,0
243,2023-01-02 14:11:40+00:00,1.60992E+18,https://twitter.com/TurkishAirlines/status/1609915332633796610,TurkishAirlines,Twitter for Advertisers,Istanbul,"✈️
Your future is in the sky!

Gain experience in your dream industry with Take-Off Vocational Experience program, which aims to train future aviation leaders in Europe. 

Click to review and apply for the program specially prepared for vocational students 👇

#TurkishAirlines",54,7
244,2023-01-02 14:05:24+00:00,1.60991E+18,https://twitter.com/mrseanboyce/status/1609913754111692801,mrseanboyce,Twitter Web App,"Philadelphia, PA","Southwest Airlines has just given us the perfect example of how not to manage technical debt.  

Let's review what happened to see what we can learn from it.

How do you manage technical debt to prevent issues?

#productstrategy https://t.co/xTI0ditwJc",0,0
245,2023-01-02 13:24:34+00:00,1.6099E+18,https://twitter.com/BoardingArea/status/1609903476997513217,BoardingArea,dlvr.it,,Alaska Airlines Business Card Review: 40K Miles &amp; More https://t.co/g4OOx8ipmP via @OneMileataTime https://t.co/wNFQRNcFeh,0,0
246,2023-01-02 13:18:32+00:00,1.6099E+18,https://twitter.com/BoardingArea/status/1609901959397662722,BoardingArea,dlvr.it,,Alaska Airlines Credit Card Review: 50K Miles &amp; More https://t.co/YvlYh6eUxa via @OneMileataTime https://t.co/qxa6zE4FBJ,0,0
247,2023-01-02 12:56:11+00:00,1.6099E+18,https://twitter.com/BoardingArea/status/1609896335041499142,BoardingArea,dlvr.it,,Southwest Airlines Plus Card Review https://t.co/hVzNKVCEHA via @OneMileataTime https://t.co/XI0rk6K3zm,0,0
248,2023-01-02 12:56:08+00:00,1.6099E+18,https://twitter.com/BoardingArea/status/1609896323628814336,BoardingArea,dlvr.it,,Southwest Airlines Performance Business Card Review https://t.co/fYD1AUeSi4 via @OneMileataTime https://t.co/9J7k2wm8dd,0,0
249,2023-01-02 12:54:50+00:00,1.6099E+18,https://twitter.com/Visit__World/status/1609895996334407680,Visit__World,IFTTT,,Southwest Airlines Plus Card Review https://t.co/mX6MLcVQ0y #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide,0,0
250,2023-01-02 12:54:50+00:00,1.6099E+18,https://twitter.com/Visit__World/status/1609895994426118144,Visit__World,IFTTT,,Southwest Airlines Performance Business Card Review https://t.co/qC0a6BQBeb #Globetrotters #Travel #TravelTips #Touring #CityGuide #CityBreak #Photo #Tourism #Hotel #Resort #Adventure #TravelGuide,0,0
251,2023-01-02 12:15:53+00:00,1.60989E+18,https://twitter.com/SouthwestAir/status/1609886195114463233,SouthwestAir,Khoros CX,"Dallas, Texas","@martin1126 Sorry we missed you message, Martín. Our Stations are inundated with baggage to reunite with their owners. While they are working as hard and efficiently as possible to complete this process, feel free to DM your confirmation # so we can revi",0,0
252,2023-01-02 12:13:07+00:00,1.60989E+18,https://twitter.com/SouthwestAir/status/1609885496754462721,SouthwestAir,Khoros CX,"Dallas, Texas","@syouth1 We're sorry we missed you yesterday, Jeffrey. Our Stations are inundated with baggage to reunite with their owners. While they are working as hard and efficiently as possible to complete this process, feel free to DM your confirmation number so w",0,0
253,2023-01-02 12:10:33+00:00,1.60988E+18,https://twitter.com/SouthwestAir/status/1609884852719087617,SouthwestAir,Khoros CX,"Dallas, Texas","@itsmemikey88 Good morning and sorry we missed you yesterday, Michael. Our Stations are inundated w/ baggage to reunite with their owners. While they are working as hard &amp; efficiently as possible to complete this process, feel free to DM your confirma",0,0
254,2023-01-02 08:57:20+00:00,1.60984E+18,https://twitter.com/bongielondy/status/1609836226986790915,bongielondy,Twitter Web App,,@FlySWISS Lots of negative reviews about mytrip. Why are airlines and IATA still working with mytrip. Insane.,0,0
255,2023-01-02 08:14:04+00:00,1.60983E+18,https://twitter.com/CheikhUgas/status/1609825340070957056,CheikhUgas,Twitter for iPhone,,@jfinspires_ @Saudi_Airlines @skyteam Read reviews Saudi airline’s and their airports are the worst in the world. They think they deal with animals not human beings,1,0
256,2023-01-02 07:06:00+00:00,1.60981E+18,https://twitter.com/SRQPost/status/1609808207957921793,SRQPost,Twitter Web App,"Sarasota, FL","A Wonderful Year in Review Here at The Suncoast Post
#2022 #airlines #community #airlines #nonprofit #business #realestate #adventures #suncoastflorida #sarasota #bradenton #tampa #writers #opinion
https://t.co/qVWR6HnXSQ https://t.co/4LRionlAdP",0,0
257,2023-01-02 07:02:02+00:00,1.60981E+18,https://twitter.com/Lanniie_Phr3sh/status/1609807209243836422,Lanniie_Phr3sh,Twitter for iPhone,canada. | barbados. ,I need someone I know to fly one of Canada’s budget airlines &amp; give me a review cause these comments are never positive. 😗🥴,0,0
258,2023-01-02 06:30:09+00:00,1.6098E+18,https://twitter.com/flightwit/status/1609799188266598402,flightwit,SocialOomph,800 332-7359 • Get free app at,Fear of flying help you can trust. Check our reviews on BBB at https://t.co/DmgTg0Cw8c  #travel #airlines https://t.co/k9sYs0P3h3,0,0
259,2023-01-02 06:03:28+00:00,1.60979E+18,https://twitter.com/MrPeanutsPC/status/1609792472619655170,MrPeanutsPC,Yotpo,"Nevada, USA",Thinking about buying Mr. Peanut's Aspen Series Airline Capable Backpack Pet Carrier? Read the latest review by Jessica T. https://t.co/QhdP6BUgmB via @yotpo,1,1
260,2023-01-02 04:58:07+00:00,1.60978E+18,https://twitter.com/Happy_kulayo/status/1609776024530702336,Happy_kulayo,Twitter for Android,"Isiolo, Kenya",@YussufIbra @SaudiAirlinesEn @Saudi_Airlines This is the second time you are complaining about Saudi airlines. Poor  customer service and reviews will haunt them one day.,1,0
261,2023-01-02 03:08:30+00:00,1.60975E+18,https://twitter.com/engl_bot/status/1609748441927933953,engl_bot,twittbot.net,ナウルなう,"Upon 〜 〜するとすぐに | Upon receiving poor reviews, the airline began to focus on improving customer service. / その航空会社は低評価を受けるとすぐ、顧客サービス改善に取り組み始めた",2,1
262,2023-01-02 03:07:04+00:00,1.60975E+18,https://twitter.com/BeyondBex/status/1609748078017347585,BeyondBex,Revive Social App,Athens Greece.   Devon UK ,Hynes Eagle 40L Review – The Best Carry-On Backpack to Avoid Paying Airline Baggage Fees https://t.co/WqrUvehZCz #reviews,0,0
263,2023-01-02 02:00:30+00:00,1.60973E+18,https://twitter.com/AirlineGeeks/status/1609731328055955458,AirlineGeeks,TweetDeck,"Washington, DC & Global","The new flight from Miami to Paris-Orly began on Dec. 15, 2022 and will operate three times a week on board the carrier’s 411-seat Airbus A350-900. 

Joey Gerardi - @GerardiAviation - reviews:

https://t.co/BTJLrqCQGY",20,2
264,2023-01-01 23:46:21+00:00,1.6097E+18,https://twitter.com/milesintransit1/status/1609697567641841665,milesintransit1,Twitter Web App,"Boston, MA","On the first Sunday of every month, Patreon gets a lil' bonus video, and this one happened to fall on New Years Day! Check it out if a meandering review of Sun Country Airlines (plus random Newark transit stuff) sounds appealing! https://t.co/8VamuKFCeC https://t.co/88JFewMOyv",43,2
265,2023-01-01 22:04:11+00:00,1.60967E+18,https://twitter.com/PKBDAS61/status/1609671855123857408,PKBDAS61,Twitter for iPhone,,"@DGCAIndia can airlines use jet bridges as ‘passenger holding areas’ ? Please review this. I am at hyderabad airport and i find these emirates contract staff doing so, in the garb of pre-boarding!",0,0
266,2023-01-01 21:43:51+00:00,1.60967E+18,https://twitter.com/saucersource/status/1609666738693767168,saucersource,Twitter Web App,,@elysianiston year in review,0,0
267,2023-01-01 20:42:59+00:00,1.60965E+18,https://twitter.com/united/status/1609651421292662784,united,Khoros CX,,"@Pattybu76 Our apologies, Pat, an agent will work to assist you as soon as possible. On completion of travel, you're welcome to send details to our teams here as well for a formal review and response, and they'll work to reach back directly by email: http",0,0
268,2023-01-01 18:40:09+00:00,1.60962E+18,https://twitter.com/flightwit/status/1609620507996954633,flightwit,SocialOomph,800 332-7359 • Get free app at,Read this review of the great free SOAR Fear of Flying App https://t.co/o7Phxk1SlV #RT #allTech #travel #airlines https://t.co/ehMYy3yqws,0,0
269,2023-01-01 16:54:39+00:00,1.60959E+18,https://twitter.com/leezbtv/status/1609593961936572418,leezbtv,Twitter Web App,,"A little late to the #avgeek year in review party, but my last flight landed 2h before midnight last night! Definitely got around this year! 
In total: 75k miles flown, 31 flights, 14 airlines (3 new), 21 airports (9 new). 12 countries visited (3 new). https://t.co/F7jzkdxGiQ",6,0
270,2023-01-01 16:13:36+00:00,1.60958E+18,https://twitter.com/SingaporeAir/status/1609583630413713408,SingaporeAir,Salesforce - Social Studio,,"@RikardoFrans Hi Frans, you may submit your concerns via https://t.co/IK1Ip4Dfzh and our colleagues from the relevant department will review and follow up with you. Thank you.",0,0
271,2023-01-01 14:34:25+00:00,1.60956E+18,https://twitter.com/somecloudguy/status/1609558668789551104,somecloudguy,Twitter for iPhone,,"The only Year in Review I care for- my flight stats for 2022. It was a good year after two terrible ones.

Unsurprisingly @IndiGo6E was my top airline, and being in India @Airbus A320neo obviously the top aircraft! https://t.co/0pCF8RSdSP",13,0
272,2023-01-01 14:30:25+00:00,1.60956E+18,https://twitter.com/travelwithgrant/status/1609557663725096961,travelwithgrant,Hootsuite Inc.,"San Francisco, CA","Let’s Review my 2022 Airline, Hotel &amp; Credit Card Predictions - https://t.co/Xyizq4Rfqr",0,0
273,2023-01-01 12:20:05+00:00,1.60952E+18,https://twitter.com/PrimeSiteUK/status/1609524862246174721,PrimeSiteUK,FS POSTER - Twitter App,United Kingdom,"#TravelPro manufactures 🧳 #suitcases, #luggage that withstands journeys, either for business or pleasure by air, land, or sea and for the first year, covers damage by airline carriers.

✨ SEE REVIEW : https://t.co/rGFMJsf9kS

🔎 SEE OFFER : https://t.co/G7YWwUL48u https://t.co/qMxg4A0TPd",0,0
274,2023-01-01 09:49:30+00:00,1.60949E+18,https://twitter.com/SingaporeAir/status/1609486967858667521,SingaporeAir,Salesforce - Social Studio,,"@ReneBdeBruin1 Hi Rene, we're sorry to hear this. May we seek more details of your experience via https://t.co/NV3IVbOVIy for our review and improvement? We hope to be able to serve you better in the future. Thank you.",0,0
275,2023-01-01 04:08:29+00:00,1.6094E+18,https://twitter.com/engl_bot/status/1609401149014278146,engl_bot,twittbot.net,ナウルなう,"Upon 〜 〜するとすぐに | Upon receiving poor reviews, the airline began to focus on improving customer service. / その航空会社は低評価を受けるとすぐ、顧客サービス改善に取り組み始めた",0,0
276,2023-01-01 03:39:08+00:00,1.60939E+18,https://twitter.com/SouthwestAir/status/1609393761435672577,SouthwestAir,Khoros CX,"Dallas, Texas","@Zerothedawg_ Hello there, Annabelle. We apologize for not responding sooner as we tackle higher volumes. Give me a few moments to review your baggage claim report, and I will circle back momentarily. -Denia",0,0
277,2023-01-01 02:30:17+00:00,1.60938E+18,https://twitter.com/travelwithgrant/status/1609376435214360578,travelwithgrant,Hootsuite Inc.,"San Francisco, CA","Let’s Review my 2022 Airline, Hotel &amp; Credit Card Predictions -- https://t.co/Xyizq4Rfqr",0,0
278,2023-01-01 01:46:18+00:00,1.60937E+18,https://twitter.com/LiiiMaaa_/status/1609365366790311938,LiiiMaaa_,Twitter for iPhone,Mi Casa,@GeneralThomas_ Oh they tried it…time to get petty! Let me know when to put in the negative reviews 👀 (also: bring your ass to an airline!!),1,0
279,2023-01-01 01:24:04+00:00,1.60936E+18,https://twitter.com/Kvverra/status/1609359770288558081,Kvverra,Twitter for iPhone,"Paris, New York & the Cosmos","@GamerApocalymon The SoT is not a king. His decisions wrt to fines are subject to contest by airlines and to administrative review.
This is probably why they usually settle with the airlines.
Investigations take years (you can check this for yourself on D",0,0
280,2022-12-31 23:07:39+00:00,1.60933E+18,https://twitter.com/EurasiaReview/status/1609325441151807488,EurasiaReview,EurasiaReview,Everywhere,"Iran Buys 5 Commercial Airliners
https://t.co/FZHaUScV6y
Iran has taken delivery of five second-hand passenger planes to boost the fleet size of its domestic airlines amid sanctions that have prevented the purchase of brand new aircraft. 

Head of Iran’s Civil Aviation Orga... https://t.co/AsYUvzo2Xu",0,0
281,2022-12-31 22:13:24+00:00,1.60931E+18,https://twitter.com/Vinicinhporkin/status/1609311786108436482,Vinicinhporkin,Twitter Web App,Em algum lugar,"@StrohObama @DJMonopoli I fly airlines on roblox, I review and end up putting some memes to make it more attractive.",0,0
282,2022-12-31 21:43:05+00:00,1.6093E+18,https://twitter.com/girlbossintech/status/1609304157193732096,girlbossintech,Twitter Web App,ether,"3/ Duct Tapers (programmers, airline desks) that exist to temporarily patch problems or glue components acc. to blueprint.

a. Errors =&gt; AI review errors and PRs, OCR/OMR customer data to auto-refund and reward
b. Generation =&gt; build webapp mvps from text

e.g. Retool, Checkbox",2,0
283,2022-12-31 21:00:39+00:00,1.60929E+18,https://twitter.com/Aerotechnews86/status/1609293479510786049,Aerotechnews86,Twitter Web App,"Lancaster, CA ","#OTD, Dec. 31, 1934: Helen Richey made the first scheduled civil flight by a female pilot, flying a Ford Trimotor on the Washington to Detroit route. Central Airlines of Greensburg, Penn. ... https://t.co/Edo5WWpiY6 https://t.co/HuFcHjtMsY",0,1
284,2022-12-31 20:40:08+00:00,1.60929E+18,https://twitter.com/flightwit/status/1609288317828202498,flightwit,SocialOomph,800 332-7359 • Get free app at,Why Is It Amazon Editors' Favorite Book? Read the reviews https://t.co/rNzhVQWhXD #IARTG #travel #airlines https://t.co/ULoEwUmr0u,0,0
285,2022-12-31 20:27:32+00:00,1.60929E+18,https://twitter.com/BoardingArea/status/1609285144875237378,BoardingArea,dlvr.it,,"Let’s Review my 2022 Airline, Hotel &amp; Credit Card Predictions https://t.co/ov2ERZ3OzV via @travelwithgrant",0,0
286,2022-12-31 20:25:36+00:00,1.60928E+18,https://twitter.com/travelwithgrant/status/1609284660307152906,travelwithgrant,Jetpack.com,"San Francisco, CA","Let’s Review my 2022 Airline, Hotel &amp; Credit Card Predictions https://t.co/Z7Y5d1ABeq",1,0
287,2022-12-31 19:03:29+00:00,1.60926E+18,https://twitter.com/SouthwestAir/status/1609263992891150336,SouthwestAir,Khoros CX,"Dallas, Texas","@iamtobiasdevon Hey there, Devon. So sorry we've been unable to follow-up due to extremely high contact volumes. Please give me a moment to review your reservation, and I'll circle back with you. -Logan",1,0
288,2022-12-31 17:17:34+00:00,1.60924E+18,https://twitter.com/puffin_time/status/1609237337363599370,puffin_time,Twitter Web App,,"@gotravelyourway Josh, give us a review of Southwest Airlines!",0,0
289,2022-12-31 17:08:09+00:00,1.60923E+18,https://twitter.com/decodethefirm/status/1609234968772857858,decodethefirm,Twitter Web App,"Detroit, MI","Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/YetBjy6Lt6 by @Schlangenstein via @business $LUV",3,2
290,2022-12-31 17:06:20+00:00,1.60923E+18,https://twitter.com/randytoleafs/status/1609234513162571777,randytoleafs,Twitter Web App,,"can anyone recommend a good airline from London UK to Athens?
reviews are all over the place",0,0
291,2022-12-31 15:48:40+00:00,1.60921E+18,https://twitter.com/TSIUSA/status/1609214964920717321,TSIUSA,IFTTT,"Dallas, TX","Southwest Air Seen Sticking by CEO, Business Model After Crisis - MSNSouthwest Airlines Co. says it's sparing nothing in an operations review ... including the airline's unique point-to-point route network that can ... https://t.co/f3mikxMjij",0,0
292,2022-12-31 11:38:31+00:00,1.60915E+18,https://twitter.com/RoyzBlog/status/1609152013375242245,RoyzBlog,Jetpack.com,United States,Barclays Hawaiian Airlines Mastercard Business Card Review https://t.co/FKOeBgroj7,0,0
293,2022-12-31 10:26:32+00:00,1.60913E+18,https://twitter.com/EzraACohen/status/1609133901036883969,EzraACohen,Twitter for iPhone,"Washington, DC","@SecretaryPete Thank you.  Your review of @SouthwestAir should extend well beyond the current debacle.  As those who regularly fly SWA know, the airline has habitually bad on time rates. I once had 20 flight stretch where only one flight was on time. Weat",48,7
294,2022-12-31 09:59:15+00:00,1.60913E+18,https://twitter.com/zulkomeister/status/1609127032159621122,zulkomeister,Twitter for iPhone,he him ,@idlidosasambar exactly! but my sentimental fav will always be singapore airlines as i had my first flight experience with them and the service was so good. also i see people use turkish airlines but i heard a lot of negative reviews. food isn’t good. m,1,0
295,2022-12-31 08:12:36+00:00,1.6091E+18,https://twitter.com/BoardingArea/status/1609100195320705026,BoardingArea,dlvr.it,,2022 In Review: Airlines &amp; Airports https://t.co/0Unt9qRrpi via @TheBulkheadSeat https://t.co/qPaWN1DidV,1,0
296,2022-12-31 04:49:02+00:00,1.60905E+18,https://twitter.com/BigM3sha2uhoez/status/1609048965462335493,BigM3sha2uhoez,Twitter for iPhone,,Y’all got any review on jet blue airlines,0,0
297,2022-12-31 02:22:17+00:00,1.60901E+18,https://twitter.com/mtan14/status/1609012035286605824,mtan14,Twitter Web App,"Toronto, ON",Mary T.’s review of American Airlines https://t.co/h4Cz4f4DZa,0,0
298,2022-12-30 23:38:30+00:00,1.60897E+18,https://twitter.com/money_and_biz_/status/1608970815743340544,money_and_biz_,ted_share_analysis,,"[Bloomberg] Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that' https://t.co/SQzzW1ZZ7P",0,0
299,2022-12-30 23:24:42+00:00,1.60897E+18,https://twitter.com/ngachoffat/status/1608967342582632454,ngachoffat,IFTTT,,"markets: Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/roWQJNKOJ1",0,0
300,2022-12-30 23:21:03+00:00,1.60897E+18,https://twitter.com/markets/status/1608966424789192705,markets,SocialFlow,New York,"Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/Nbqq3medHP",13,5
301,2022-12-30 23:18:48+00:00,1.60897E+18,https://twitter.com/disgruntledem99/status/1608965860437426176,disgruntledem99,Twitter for iPhone,,"If you are flying out of @CVGairport with a pet, DO NOT FLY UNITED AIRLINES!!! They have given me so many issues and the people are SO RUDE!!!! @united you should seriously review your pet policy as well as who you hire, your employees are horrible.",1,0
302,2022-12-30 21:29:34+00:00,1.60894E+18,https://twitter.com/gluemesh/status/1608938369085734912,gluemesh,Twitter Web App,"new york, ny",I do not want to read an Airline's 2022 year in review email. Nope... https://t.co/DXVzTZ1EJL,0,0
303,2022-12-30 21:18:56+00:00,1.60894E+18,https://twitter.com/Kengdean1964/status/1608935691853103104,Kengdean1964,Twitter for iPhone,,"@nbc_brian @globalnews No, he is complaining that TA is not doing their jobs, taking 18 months to review complaints against the airlines.",0,0
304,2022-12-30 21:15:51+00:00,1.60893E+18,https://twitter.com/iShujaAhmedCh/status/1608934917810814976,iShujaAhmedCh,Microsoft Power Platform,,"Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/d33jrwrr6i",0,0
305,2022-12-30 21:12:24+00:00,1.60893E+18,https://twitter.com/business/status/1608934049027850240,business,SocialFlow,New York and the World,"Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/APhaXDTIgd",18,10
306,2022-12-30 21:05:46+00:00,1.60893E+18,https://twitter.com/jef_fincher/status/1608932378445250562,jef_fincher,Twitter for iPhone,Rabun County,"Review of Epps testimony to J6 committee:
Page 16 Line 23&amp;24
Epps testifies he arrived on Jan 5, 2021
Which flight did he arrive on?
Red eye arrives 7am DCA  
What airline?",5,0
307,2022-12-30 20:43:28+00:00,1.60893E+18,https://twitter.com/Schlangenstein/status/1608926768857219073,Schlangenstein,Twitter Web App,,"Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/a5vQrWSA5b via @business @Schlangenstein",0,0
308,2022-12-30 20:27:46+00:00,1.60892E+18,https://twitter.com/luneargentee/status/1608922816640094209,luneargentee,Twitter for iPhone,,"@ChinchyMussel @mistergeezy There are tons of regulations. Are there specific regulations for that? What regulations survived cuts by Republicans? Are airlines required to present their every day responses for review, or just their response plans for emer",0,0
309,2022-12-30 20:18:54+00:00,1.60892E+18,https://twitter.com/tgarcianyc/status/1608920583294844928,tgarcianyc,Twitter Web App,New York City,"Southwest vows a thorough review of its operations after the airline's Christmas meltdown, but that's not likely to include junking its network or firing the CEO https://t.co/YqD5Nyz9cH via @business",2,1
310,2022-12-30 18:54:20+00:00,1.6089E+18,https://twitter.com/IHaveAVoice17/status/1608899302214234114,IHaveAVoice17,Twitter for iPhone,,@PeteButtigieg hey Pete U go after the #airlines but what about @Google &amp; #smallbusiness &amp; @Yelp? #yelp just takes your business &amp; #spams you lets people who haven’t come into your business put detrimental reviews &amp; won’t take off unle,0,0
311,2022-12-30 17:48:41+00:00,1.60888E+18,https://twitter.com/saraduit/status/1608882784130699267,saraduit,Twitter Web App,"la in ❄️, nyc in ☀️","airlines need to start doing a spotify year in review. existing flight logging tools, like flightmemory, look like they were built in the 90s 🫤",68,1
312,2022-12-30 16:56:05+00:00,1.60887E+18,https://twitter.com/deusaquilus/status/1608869543857758208,deusaquilus,Buffer,,"Anyone remember the early 2000s when Southwest Airlines was the darling of Harvard Business Review's ""Glorious Cost Reduction""?
...then the Digital Revolution happened and software took over the world but Southwest missed that. Behold the consequences.
https://t.co/8oK7enh10H",6,1
313,2022-12-30 16:43:23+00:00,1.60887E+18,https://twitter.com/stuartksd/status/1608866348997967872,stuartksd,Twitter Web App,"Phoenix, az","@LoganGrafTax And yeah, I know tax practices are different than airlines, but I think it's true for every business. Review annually. Make next year's essential changes now. Stay 1 year ahead, or you'll drop 2 years behind. Fix everything that's broken. Fi",3,0
314,2022-12-30 16:40:04+00:00,1.60887E+18,https://twitter.com/flightwit/status/1608865516097003521,flightwit,SocialOomph,800 332-7359 • Get free app at,Why Is It Amazon Editors' Favorite Book? Read the reviews https://t.co/rNzhVQWhXD IARTG travel #airlines https://t.co/ULoEwUmr0u,0,0
315,2022-12-30 15:22:57+00:00,1.60885E+18,https://twitter.com/JamesPappas/status/1608846109102977025,JamesPappas,Twitter for Android,N 42°22' 0'' / W 71°1' 0'',@_ZachGriff @HawaiianAir I would like to see a review of Mokulele Airlines and their interisland service too!,0,0
316,2022-12-30 15:19:12+00:00,1.60885E+18,https://twitter.com/rachelannwegner/status/1608845163300016129,rachelannwegner,Twitter Web App,"Nashville, TN","The situation unfolded as winter storms canceled flights nationwide. The high number of @SouthwestAir cancellations that persisted long after other airlines prompted intense scrutiny and even a @USDOT review.

Here's a look at the latest. https://t.co/FVsV33xk4k

(4/6)",2,1
317,2022-12-30 14:09:24+00:00,1.60883E+18,https://twitter.com/fls6inii/status/1608827596946681858,fls6inii,Twitter for iPhone,طولكرم,yk what my dream job is yeah. yk those ppl who just review airlines n they get business class or first class tickets and they just fly about non stop. need it,11,2
318,2022-12-30 13:17:18+00:00,1.60881E+18,https://twitter.com/PeterBorgia/status/1608814487372693504,PeterBorgia,Twitter for iPad,"Chicago, IL",@AndyFanter Andy - Review this Airline Stock based out of Panama $CPA.   Have a great weekend and may God Bless you and your family in 2023. Cheers!,1,0
319,2022-12-30 12:41:00+00:00,1.60881E+18,https://twitter.com/airvistara/status/1608805351939260418,airvistara,Salesforce - Social Studio,,"@sanjeevsanyal Hi Mr. Sanyal, as an airline that values your preferences, we are truly sad to note the feedback. Please elaborate on the issue via DM, so we shall review it and assist you better. Thanks, Aishwarya  https://t.co/IaDysdHZUk",4,0
320,2022-12-30 12:08:21+00:00,1.6088E+18,https://twitter.com/FlightDetect/status/1608797135553847298,FlightDetect,Twitter Web App,Ireland + Inflight,"I've crossed the Atlantic on American Airlines a few times this year, and this is the review of the last one, earlier this month. Premium Economy on the 787-8 and I ordered the Asian Vegetarian special meal. What do you think of AA? #travel #avgeek #flying https://t.co/Szrhx96zdp",1,0
321,2022-12-30 11:59:04+00:00,1.60879E+18,https://twitter.com/kare11/status/1608794798491566080,kare11,SocialNewsDesk,"Minneapolis, MN","As the U.S. Department of Transportation continues to review what went wrong, Southwest Airlines now faces a monumental rebuilding job. #Sunrisers  https://t.co/kJcPEbT7yF",3,0
322,2022-12-30 11:35:17+00:00,1.60879E+18,https://twitter.com/catperku/status/1608788810846056452,catperku,CatperkuNextScriptsAutoPoster,catperku@gmail.com,KLM Asia Jakarta ke Kuala Lumpur [ Review KLM Dutch Airlines ] - https://t.co/IZaJalfweD https://t.co/wKmiu6GAMj,0,0
323,2022-12-30 11:35:15+00:00,1.60879E+18,https://twitter.com/idbcpr/status/1608788804286185472,idbcpr,Awtoshare,contact  idbcpr@gmail.com,KLM Asia Jakarta ke Kuala Lumpur [ Review KLM Dutch Airlines ] - https://t.co/YazrqtZ81Q https://t.co/Cx50SQPDI8,0,0
324,2022-12-30 10:39:48+00:00,1.60877E+18,https://twitter.com/AyTechnologys/status/1608774850117525505,AyTechnologys,Jetpack.com,,Barclays Hawaiian Airlines Business Mastercard Review https://t.co/SNrxkmFRM0,0,0
325,2022-12-30 04:23:15+00:00,1.60868E+18,https://twitter.com/Wamzlee/status/1608680088777953282,Wamzlee,Twitter for iPhone,https://keybase.io/wamzlee,Andrew Tate and Southwest Airlines: A Year in Review,0,0
326,2022-12-30 04:00:09+00:00,1.60867E+18,https://twitter.com/TheNewsLeader1/status/1608674275862495235,TheNewsLeader1,SocialNewsDesk,,"Cirium, an aviation analytics company, released rankings today of North American airlines from its annual On-Time Performance Review for 2022.
 https://t.co/xDMTDhztve",0,0
327,2022-12-30 04:00:09+00:00,1.60867E+18,https://twitter.com/TimesTelegram/status/1608674275816341508,TimesTelegram,SocialNewsDesk,,"Cirium, an aviation analytics company, released rankings today of North American airlines from its annual On-Time Performance Review for 2022.
 https://t.co/2cvNNav0RG",0,0
